name,cols,rows,equalities,nz,density,bin,int,cont,rpart,rpack,rcov,rcard,rknp,riknp,rflowbin,rflowint,rflowmx,rvbound,rother,objMin,objMax,objAv,objMed,objAllInt,objRatioLSA,rhsMin,rhsMax,rhsAv,rhsMed,rhsAllInt,rhsRatioLSA,aMin,aMax,aAv,aMed,aAllInt,aRatioLSA
ramos3,2187,2187,0,32805,0.685871056241427,2187,0,0,0,0,0,0,0,0,0,0,0,0,2187,1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1
ran14x18-disj-8,504,447,32,10277,4.56171655836085,252,0,252,0,0,49,0,0,0,0,0,0,0,398,1,264,85.5099,65,1,264,-25,45,2.1432,0,0,45,-2.2,38,0.938749,0.0744718,0,11790800000
ran16x16,512,288,32,1024,0.694444444444444,256,0,256,0,0,0,0,0,0,0,0,0,0,288,1,262,85.1113,67,1,262,0,60,2.15278,0,1,60,-54,1,-2,1,1,54
rd-rplusc-21,622,125899,137,852384,1.08848543908863,457,0,165,44,0,0,0,0,0,0,0,49,0,125806,0,100,0.162379,0,1,100,-29989100,1265.51,-28274700,-29961800,0,2082580000,-10000000,4568.06,-4181760,-5590.14,0,50000000
reblock115,1150,4735,0,13724,0.252036178320555,1150,0,0,0,0,0,0,2,0,0,0,0,0,4733,-561614,2580.65,-58551.8,-28680.1,0,26779.9,0,18000,72.8617,0,1,1.09091,-2896,2896,24.0005,1,1,2896
reblock354,3540,19906,0,52901,0.075071763843738,3540,0,0,0,0,0,0,2,0,0,0,0,0,19904,-159914,1809.8,-19021.1,-10078.4,0,6823.27,0,18000,17.3315,0,1,1.09091,-724,724,6.22652,1,1,724
reblock420,4200,62800,0,138670,0.052574309978769,4200,0,0,0,0,0,0,2,0,0,0,0,0,62798,-13854100,611420,-358582,-4234.13,0,29133.4,0,200000,47.7707,0,1,2,-9122,9122,19.6093,1,1,9122
reblock67,670,2523,0,7495,0.443383557835081,670,0,0,0,0,0,0,2,0,0,0,0,0,2521,-1141180,2231.13,-100499,-43889.9,0,103390,0,18000,136.742,0,1,1.09091,-6507,6507,43.9466,1,1,6507
rentacar,9559,6803,6294,41844,0.064345808312078,55,0,9504,0,0,0,0,0,0,0,0,4928,0,1875,-1,50000,677.896,0,1,50000,0,8491,52.0171,0,1,34.6571,-99999,39166,487.232,1,0,9999900
rgn,180,24,20,460,10.6481481481481,100,0,80,0,4,0,0,0,0,0,0,0,0,20,0,3,0.888889,0,1,3,-3.5,1,-2.75,-3.5,0,3.5,-4.6,1,-1.98261,-1,0,4.6
rmatr100-p10,7359,7260,1,21877,0.040947966864285,100,0,7259,0,0,0,1,0,0,0,0,0,0,7259,1,576,8.81356,1,1,576,1,90,1.01226,1,1,90,-1,1,0.336381,1,1,1
rmatr100-p5,8784,8685,1,26152,0.034280153479451,100,0,8684,0,0,0,1,0,0,0,0,0,0,8684,1,1135,13.9098,1,1,1135,1,95,1.01082,1,1,95,-1,1,0.335883,1,1,1
rmatr200-p10,35254,35055,1,105362,0.008525613378363,200,0,35054,0,0,0,1,0,0,0,0,0,0,35054,1,2424,14.746,1,1,2424,1,190,1.00539,1,1,190,-1,1,0.334599,1,1,1
rmatr200-p20,29605,29406,1,88415,0.010156052400153,200,0,29405,0,0,0,1,0,0,0,0,0,0,29405,1,1185,8.99865,1,1,1185,1,180,1.00609,1,1,180,-1,1,0.334841,1,1,1
rmatr200-p5,37816,37617,1,113048,0.007946998608823,200,0,37616,0,0,0,1,0,0,0,0,0,0,37616,1,4850,26.6452,1,1,4850,1,195,1.00516,1,1,195,-1,1,0.334513,1,1,1
rmine10,8439,65274,0,162264,0.029457166101024,8439,0,0,0,0,0,0,2,0,0,0,0,0,65272,-3.86996,1.93434,-0.271481,-0.188121,0,18605.6,0,5000,1.532,0,1,1,-99.9218,99.9218,0.616881,1,0,99.9218
rmine14,32205,268535,0,660346,0.007635673498739,32205,0,0,0,0,0,0,2,0,0,0,0,0,268533,-2.54177,1.2654,-0.1809,-0.129444,0,105907,0,9800,1.02184,0,1,1,-99.9957,99.9957,0.421561,1,0,99.9957
rmine6,1096,7078,0,18084,0.233116699632665,1096,0,0,0,0,0,0,2,0,0,0,0,0,7076,-5.89562,2.90004,-0.438008,-0.228153,0,5167.06,0,1800,3.05171,0,1,1,-99.6703,99.6703,1.16464,1,0,99.6703
robot_sch_plain_10_211_3926_0.1,3927,56491,211,120392,0.054269705552003,0,3926,1,0,0,0,0,0,0,0,0,0,0,56491,0,1,0.000254647,0,1,1,0,1,0.999823,1,1,1,-1,9.35005,1.14992,1,0,9.35005
robot_sch_plain_10_211_4288_0.05,4289,79529,211,167192,0.049015555065526,0,4288,1,0,0,0,0,0,0,0,0,0,0,79529,0,1,0.000233155,0,1,1,0,1,0.999874,1,1,1,-1,9.35005,1.11691,1,0,9.35005
robot_sch_plain_10_211_4682_0.01,4683,117919,211,244760,0.044323342025189,0,4682,1,0,0,0,0,0,0,0,0,0,0,117919,0,1,0.000213538,0,1,1,0,1,0.999915,1,1,1,-1,9.35005,1.08739,1,0,9.35005
robot_sch_plain_4_47_1580_0.1,1581,125611,47,254280,0.128042062089312,0,1580,1,0,0,0,0,0,0,0,0,0,0,125611,0,1,0.000632511,0,1,1,0,1,0.999968,1,1,1,-1,5.40193,1.01963,1,0,5.40193
robot_sch_plain_4_47_1642_0.05,1643,136254,47,275690,0.123149935656403,0,1642,1,0,0,0,0,0,0,0,0,0,0,136254,0,1,0.000608643,0,1,1,0,1,0.999971,1,1,1,-1,5.40193,1.01885,1,0,5.40193
robot_sch_plain_4_47_1673_0.01,1674,136132,47,275508,0.12089783824618,0,1673,1,0,0,0,0,0,0,0,0,0,0,136132,0,1,0.000597372,0,1,1,0,1,0.999971,1,1,1,-1,5.40193,1.0192,1,0,5.40193
robot_sch_plain_4_50_1019_0.01,1020,19047,50,40024,0.206012577761718,0,1019,1,0,0,0,0,0,0,0,0,0,0,19047,0,1,0.000980392,0,1,1,0,1,0.99979,1,1,1,-1,8.77332,1.10426,1,0,8.77332
robot_sch_plain_4_50_889_0.1,890,17062,50,35794,0.235716665854471,0,889,1,0,0,0,0,0,0,0,0,0,0,17062,0,1,0.0011236,0,1,1,0,1,0.999766,1,1,1,-1,8.77332,1.09962,1,0,8.77332
robot_sch_plain_4_50_999_0.05,1000,20967,50,43824,0.209014165116612,0,999,1,0,0,0,0,0,0,0,0,0,0,20967,0,1,0.001,0,1,1,0,1,0.999809,1,1,1,-1,8.77332,1.09396,1,0,8.77332
robot_sch_syn_plain_10_250_7703_0.01#0,7704,261,250,15418,0.766780853256307,0,7703,1,0,0,0,0,0,0,0,0,0,0,261,0,1,0.000129803,0,1,1,0,1,0.961686,1,1,1,-1,1.99994,1.35673,1,0,1.99994
robot_sch_syn_plain_10_250_7703_0.05#0,7704,779,250,16454,0.274168629536763,0,7703,1,0,0,0,0,0,0,0,0,0,0,779,0,1,0.000129803,0,1,1,0,1,0.987163,1,1,1,-1,1.99994,1.33427,1,0,1.99994
robot_sch_syn_plain_10_250_7703_0.1#0,7704,4901,250,24698,0.065412509325348,0,7703,1,0,0,0,0,0,0,0,0,0,0,4901,0,1,0.000129803,0,1,1,0,1,0.99796,1,1,1,-1,1.99994,1.22269,1,0,1.99994
robot_sch_syn_plain_10_250_7703_0.2#0,7704,39968,250,94832,0.030798262701542,0,7703,1,0,0,0,0,0,0,0,0,0,0,39968,0,1,0.000129803,0,1,1,0,1,0.99975,1,1,1,-1,1.99994,1.058,1,0,1.99994
robot_sch_syn_plain_10_250_7815_0.01#2,7816,263,250,15646,0.761137337469012,0,7815,1,0,0,0,0,0,0,0,0,0,0,263,0,1,0.000127943,0,1,1,0,1,0.961977,1,1,1,-1,1.99996,1.35893,1,0,1.99996
robot_sch_syn_plain_10_250_7815_0.05#2,7816,809,250,16738,0.264710087260388,0,7815,1,0,0,0,0,0,0,0,0,0,0,809,0,1,0.000127943,0,1,1,0,1,0.987639,1,1,1,-1,1.99996,1.33552,1,0,1.99996
robot_sch_syn_plain_10_250_7815_0.1#2,7816,3822,250,22764,0.076203223593193,0,7815,1,0,0,0,0,0,0,0,0,0,0,3822,0,1,0.000127943,0,1,1,0,1,0.997384,1,1,1,-1,1.99996,1.2467,1,0,1.99996
robot_sch_syn_plain_10_250_7815_0.2#2,7816,27759,250,70638,0.032557423352475,0,7815,1,0,0,0,0,0,0,0,0,0,0,27759,0,1,0.000127943,0,1,1,0,1,0.99964,1,1,1,-1,1.99996,1.0795,1,0,1.99996
robot_sch_syn_plain_10_250_8063_0.01#1,8064,263,250,16142,0.761116392057457,0,8063,1,0,0,0,0,0,0,0,0,0,0,263,0,1,0.000124008,0,1,1,0,1,0.961977,1,1,1,-1,1.99996,1.3554,1,0,1.99996
robot_sch_syn_plain_10_250_8063_0.05#1,8064,1191,250,17998,0.187396712113337,0,8063,1,0,0,0,0,0,0,0,0,0,0,1191,0,1,0.000124008,0,1,1,0,1,0.991604,1,1,1,-1,1.99996,1.31875,1,0,1.99996
robot_sch_syn_plain_10_250_8063_0.1#1,8064,11196,250,38008,0.042098014029954,0,8063,1,0,0,0,0,0,0,0,0,0,0,11196,0,1,0.000124008,0,1,1,0,1,0.999107,1,1,1,-1,1.99996,1.15094,1,0,1.99996
robot_sch_syn_plain_10_250_8063_0.2#1,8064,79268,250,174152,0.027244575564831,0,8063,1,0,0,0,0,0,0,0,0,0,0,79268,0,1,0.000124008,0,1,1,0,1,0.999874,1,1,1,-1,1.99996,1.03294,1,0,1.99996
robot_sch_syn_plain_20_500_29840_0.01#1,29841,599,500,59858,0.334874445020489,0,29840,1,0,0,0,0,0,0,0,0,0,0,599,0,1,3.35109E-05,0,1,1,0,1,0.966611,1,1,1,-1,1.99999,1.35637,1,0,1.99999
robot_sch_syn_plain_20_500_29840_0.05#1,29841,8661,500,75982,0.02939878008953,0,29840,1,0,0,0,0,0,0,0,0,0,0,8661,0,1,3.35109E-05,0,1,1,0,1,0.997691,1,1,1,-1,1.99999,1.28075,1,0,1.99999
robot_sch_syn_plain_20_500_29840_0.1#1,29841,65472,500,189604,0.009704619560241,0,29840,1,0,0,0,0,0,0,0,0,0,0,65472,0,1,3.35109E-05,0,1,1,0,1,0.999695,1,1,1,-1,1.99999,1.11251,1,0,1.99999
robot_sch_syn_plain_20_500_29840_0.2#1,29841,499486,500,1057632,0.007095743202538,0,29840,1,0,0,0,0,0,0,0,0,0,0,499486,0,1,3.35109E-05,0,1,1,0,1,0.99996,1,1,1,-1,1.99999,1.02017,1,0,1.99999
robot_sch_syn_plain_20_500_30286_0.01#2,30287,558,500,60668,0.358979147280739,0,30286,1,0,0,0,0,0,0,0,0,0,0,558,0,1,3.30175E-05,0,1,1,0,1,0.964158,1,1,1,-1,2,1.35443,1,0,2
robot_sch_syn_plain_20_500_30286_0.05#2,30287,5908,500,71368,0.039884741546897,0,30286,1,0,0,0,0,0,0,0,0,0,0,5908,0,1,3.30175E-05,0,1,1,0,1,0.996615,1,1,1,-1,2,1.30129,1,0,2
robot_sch_syn_plain_20_500_30286_0.1#2,30287,48303,500,156158,0.010674164116204,0,30286,1,0,0,0,0,0,0,0,0,0,0,48303,0,1,3.30175E-05,0,1,1,0,1,0.999586,1,1,1,-1,2,1.1377,1,0,2
robot_sch_syn_plain_20_500_30286_0.2#2,30287,360352,500,780256,0.007149141988466,0,30286,1,0,0,0,0,0,0,0,0,0,0,360352,0,1,3.30175E-05,0,1,1,0,1,0.999944,1,1,1,-1,2,1.02756,1,0,2
robot_sch_syn_plain_20_500_30334_0.01#0,30335,564,500,60776,0.355229488209088,0,30334,1,0,0,0,0,0,0,0,0,0,0,564,0,1,3.29652E-05,0,1,1,0,1,0.964539,1,1,1,-1,2,1.35605,1,0,2
robot_sch_syn_plain_20_500_30334_0.05#0,30335,7295,500,74238,0.033547253295477,0,30334,1,0,0,0,0,0,0,0,0,0,0,7295,0,1,3.29652E-05,0,1,1,0,1,0.997258,1,1,1,-1,2,1.29149,1,0,2
robot_sch_syn_plain_20_500_30334_0.1#0,30335,54223,500,168094,0.010219382872483,0,30334,1,0,0,0,0,0,0,0,0,0,0,54223,0,1,3.29652E-05,0,1,1,0,1,0.999631,1,1,1,-1,2,1.12873,1,0,2
robot_sch_syn_plain_20_500_30334_0.2#0,30335,398318,500,856284,0.007086697535777,0,30334,1,0,0,0,0,0,0,0,0,0,0,398318,0,1,3.29652E-05,0,1,1,0,1,0.99995,1,1,1,-1,2,1.02527,1,0,2
robot_sch_syn_plain_4_100_1328_0.01#1,1329,104,100,2660,1.92452393355328,0,1328,1,0,0,0,0,0,0,0,0,0,0,104,0,1,0.000752445,0,1,1,0,1,0.961538,1,1,1,-1,1.99888,1.34584,1,0,1.99888
robot_sch_syn_plain_4_100_1328_0.05#1,1329,197,100,2846,1.08703540313124,0,1328,1,0,0,0,0,0,0,0,0,0,0,197,0,1,0.000752445,0,1,1,0,1,0.979695,1,1,1,-1,1.99888,1.32324,1,0,1.99888
robot_sch_syn_plain_4_100_1328_0.1#1,1329,644,100,3740,0.436979188574046,0,1328,1,0,0,0,0,0,0,0,0,0,0,644,0,1,0.000752445,0,1,1,0,1,0.993789,1,1,1,-1,1.99888,1.24597,1,0,1.99888
robot_sch_syn_plain_4_100_1328_0.2#1,1329,2427,100,7306,0.226508712028555,0,1328,1,0,0,0,0,0,0,0,0,0,0,2427,0,1,0.000752445,0,1,1,0,1,0.998352,1,1,1,-1,1.99888,1.12591,1,0,1.99888
robot_sch_syn_plain_4_100_1605_0.01#0,1606,111,100,3228,1.81077715324291,0,1605,1,0,0,0,0,0,0,0,0,0,0,111,0,1,0.000622665,0,1,1,0,1,0.963964,1,1,1,-1,1.99996,1.34387,1,0,1.99996
robot_sch_syn_plain_4_100_1605_0.05#0,1606,657,100,4320,0.409423565738071,0,1605,1,0,0,0,0,0,0,0,0,0,0,657,0,1,0.000622665,0,1,1,0,1,0.993912,1,1,1,-1,1.99996,1.25695,1,0,1.99996
robot_sch_syn_plain_4_100_1605_0.1#0,1606,2079,100,7164,0.214563352794984,0,1605,1,0,0,0,0,0,0,0,0,0,0,2079,0,1,0.000622665,0,1,1,0,1,0.998076,1,1,1,-1,1.99996,1.15494,1,0,1.99996
robot_sch_syn_plain_4_100_1605_0.2#0,1606,7891,100,18788,0.148252821403958,0,1605,1,0,0,0,0,0,0,0,0,0,0,7891,0,1,0.000622665,0,1,1,0,1,0.999493,1,1,1,-1,1.99996,1.05908,1,0,1.99996
robot_sch_syn_plain_4_100_1615_0.01#2,1616,108,100,3242,1.85758159149248,0,1615,1,0,0,0,0,0,0,0,0,0,0,108,0,1,0.000618812,0,1,1,0,1,0.962963,1,1,1,-1,1.99989,1.35801,1,0,1.99989
robot_sch_syn_plain_4_100_1615_0.05#2,1616,459,100,3944,0.531719838650532,0,1615,1,0,0,0,0,0,0,0,0,0,0,459,0,1,0.000618812,0,1,1,0,1,0.991285,1,1,1,-1,1.99989,1.29429,1,0,1.99989
robot_sch_syn_plain_4_100_1615_0.1#2,1616,2265,100,7556,0.206434550739842,0,1615,1,0,0,0,0,0,0,0,0,0,0,2265,0,1,0.000618812,0,1,1,0,1,0.998234,1,1,1,-1,1.99989,1.15361,1,0,1.99989
robot_sch_syn_plain_4_100_1615_0.2#2,1616,10423,100,23872,0.141727690950041,0,1615,1,0,0,0,0,0,0,0,0,0,0,10423,0,1,0.000618812,0,1,1,0,1,0.999616,1,1,1,-1,1.99989,1.04862,1,0,1.99989
rocI-4-11,6839,10883,2831,27383,0.036790847611928,4576,1632,631,1188,0,0,0,0,0,440,92,44,0,9119,-1,0,-0.000584881,0,1,1,-12,12,0.189516,0,0,160,-1000000,12,-405.344,1,0,6666620
rocII-5-11,11523,26897,781,303291,0.09785659908492,11341,0,182,55,1,0,0,0,0,715,0,0,0,26126,-11,0.0484847,-0.0244439,0,0,226.876,-12,12,0.0219356,0.375001,0,160,-12,12,-0.202685,-1,0,31.9999
rocII-7-11,16101,37215,1089,423661,0.070704590880172,15851,0,250,77,1,0,0,0,0,1001,0,0,0,36136,-11,0.0346319,-0.0174937,0,0,317.626,-12,12,0.0179229,0,0,160,-12,12,-0.204572,-1,0,31.9999
rocII-9-11,20679,47533,1397,544031,0.055347612148645,20361,0,318,99,1,0,0,0,0,1287,0,0,0,46146,-11,0.026936,-0.0136209,0,0,408.376,-12,12,0.0156523,0,0,160,-12,12,-0.205624,-1,0,31.9999
rococoB10-011000,4456,1667,1396,16517,0.22235678537542,4320,136,0,135,0,0,0,0,0,360,136,0,0,1036,0,1,0.000224417,0,1,1,0,1,0.0809838,0,1,1,-1612,1,-67.8073,-23,1,1612
rococoC10-001000,3117,1293,1005,11751,0.291567759171135,2993,124,0,107,0,0,0,0,0,264,124,0,0,798,0,1,0.000320821,0,1,1,0,1,0.0827533,0,1,1,-34000,1,-2247.78,-284,1,34000
rococoC11-011100,6491,2367,2036,30472,0.198331224209114,6325,166,0,165,0,0,0,0,55,660,166,0,0,1321,0,1,0.000154059,0,1,1,0,4,0.162653,0,1,4,-4102,2048,-53.4045,-1,1,4102
rococoC12-111000,8619,10776,2405,48920,0.052671051068697,8432,187,0,194,8184,0,0,0,0,722,187,0,0,1489,0,1,0.000116023,0,1,1,0,1,0.777468,1,1,1,-31952,1,-2055.36,1,1,31952
roi2alpha3n4,6816,1251,2,878812,10.30644967594,6642,0,174,0,913,0,2,0,0,0,0,0,0,336,-1,0,-0.0255282,0,1,1,0,4,0.736211,1,1,4,-4,1,0.0226416,0.00130479,0,3999680
roi5alpha10n8,106150,4665,2,2370224,0.478649648947701,105950,0,200,0,3813,0,2,0,0,0,0,0,0,850,-1,0,-0.00188413,0,1,1,0,8,0.820793,1,1,8,-8,1,0.0921855,0.000166188,0,7999920
roll3000,1166,2295,174,29386,1.09814385064108,246,492,428,0,404,119,0,0,0,0,0,174,0,1598,0,1,0.000857633,0,1,1,0,1246,34.1186,1,0,2076.67,-112,322,28.178,1,0,1288
rout,556,291,31,2431,1.50250933273999,300,15,241,0,14,0,0,0,0,0,15,15,0,247,0,1,0.00179856,0,1,1,0,2375.25,8.43213,0,0,2375.25,-53.78,142.82,8.29823,1,0,649.182
routing_0015,11130,14167,4332,168836,0.107075964789413,10947,159,24,120,46,0,0,0,0,4107,8,24,0,9862,0,1,8.98473E-05,0,1,1,-246,2602,1.71335,0,1,2602,-1301,760,-0.875293,-1,1,1301
routing_0016,11197,14376,4341,170190,0.105729041719528,11014,159,24,120,46,0,0,0,0,4116,8,24,0,10062,0,1,8.93096E-05,0,1,1,-210,2602,1.68204,0,1,2602,-1301,760,-0.87246,-1,1,1301
routing_0017,11489,14828,4440,177823,0.104381402057957,11306,159,24,120,46,0,0,0,0,4215,8,24,0,10415,0,1,8.70398E-05,0,1,1,-211,2602,1.65154,0,1,2602,-1301,760,-0.871293,-1,1,1301
routing_0018,11689,15159,4494,183091,0.103328252617952,11506,159,24,120,46,0,0,0,0,4269,8,24,0,10692,0,1,8.55505E-05,0,1,1,-246,2602,1.58592,0,1,2602,-1301,760,-0.871698,-1,1,1301
routing_0019,11961,15523,4593,191125,0.102937673983856,11778,159,24,120,46,0,0,0,0,4368,8,24,0,10957,0,1,8.3605E-05,0,1,1,-246,2602,1.58294,0,1,2602,-1301,760,-0.869876,-1,1,1301
routing_0022,12483,16345,4761,205888,0.100908358034409,12305,154,24,120,46,0,0,9,0,4540,31,24,0,11575,0,1,8.01089E-05,0,1,1,-336,1202,1.35993,0,1,1202,-601,760,-0.841749,-1,1,760
routing_0024,12801,16903,4860,215656,0.099667566958878,12623,154,24,120,46,0,0,9,0,4639,31,24,0,12034,0,1,7.81189E-05,0,1,1,-289,1048,1.3061,0,1,1048,-501,760,-0.838488,-1,1,760
routing_0025,12927,17128,4896,219843,0.099290623700284,12749,154,24,120,46,0,0,6,0,4675,31,24,0,12226,0,1,7.73575E-05,0,1,1,-294,1053,1.30068,0,1,1053,-501,760,-0.838926,-1,1,760
routing_0026,12981,17272,4905,220885,0.098517967918266,12803,154,24,120,46,0,0,6,0,4684,31,24,0,12361,0,1,7.70357E-05,0,1,1,-309,1068,1.2885,0,1,1068,-501,760,-0.838432,-1,1,760
routing_0027,13104,17470,4941,224457,0.098047463888906,12926,154,24,120,46,0,0,9,0,4720,31,24,0,12520,0,1,7.63126E-05,0,1,1,-336,1095,1.27853,0,1,1095,-501,760,-0.838544,-1,1,760
routing_GCM_0001,23089,19281,13344,123205,0.027675383948752,12539,212,10338,121,46,0,0,0,0,2730,8,5616,0,10760,0,1,4.33107E-05,0,1,1,-303,4002,1.35548,0,1,4002,-2001,54872000,1148410,-1,1,54872000
routing_GCM_0002,23353,19656,13434,128128,0.027912981280857,12802,213,10338,121,46,0,0,0,0,2820,8,5616,0,11045,0,1,4.28211E-05,0,1,1,-154,4002,1.33812,0,1,4002,-2001,54872000,1104280,-1,1,54872000
routing_GCM_0005,24411,21022,13821,149826,0.029196284206646,13860,213,10338,121,46,0,0,0,0,3207,8,5616,0,12024,0,1,4.09651E-05,0,1,1,-310,3602,1.20788,0,1,3602,-1801,54872000,944358,-1,1,54872000
routing_GCM_0007,24817,21675,13956,159231,0.029601876044061,14267,212,10338,121,46,0,0,0,0,3342,8,5616,0,12542,0,1,4.0295E-05,0,1,1,-169,3202,1.14681,0,1,3202,-1601,54872000,888578,-1,1,54872000
routing_GCM_0008,25128,22045,14073,165672,0.029907567290402,14577,213,10338,121,46,0,0,0,0,3459,8,5616,0,12795,0,1,3.97962E-05,0,1,1,-212,17202,1.7976,0,1,17202,-8601,54872000,854032,-1,1,54872000
routing_GCM_0009,25336,22386,14136,171243,0.030192444582072,14786,212,10338,121,46,0,0,0,0,3522,8,5616,0,13073,0,1,3.94695E-05,0,1,1,-303,3202,1.11159,0,1,3202,-1601,54872000,826248,-1,1,54872000
routing_GCM_0013,26111,23502,14406,190628,0.031064070611969,15561,212,10338,121,46,0,0,0,0,3792,8,5617,0,13918,0,1,3.8298E-05,0,1,1,-237,2602,1.01762,0,1,2602,-1301,54872000,742227,-1,1,54872000
routing_GCM_0014,26671,24154,14622,205831,0.031950850464236,16120,213,10338,121,46,0,0,0,0,4008,8,5617,0,14354,0,1,3.74939E-05,0,1,1,-213,2602,1.01002,0,1,2602,-1301,54872000,687404,-1,1,54872000
routing_GCM_0015,26958,24566,14721,213546,0.032245515512303,16407,213,10338,121,46,0,0,0,0,4107,8,5617,0,14667,0,1,3.70947E-05,0,1,1,-246,2602,0.98791,0,1,2602,-1301,54872000,662570,-1,1,54872000
routing_GCM_0016,27025,24775,14730,215058,0.03212005178895,16474,213,10338,121,46,0,0,0,0,4116,8,5617,0,14867,0,1,3.70028E-05,0,1,1,-210,2602,0.975863,0,1,2602,-1301,54872000,657912,-1,1,54872000
routing_GCM_0017,27317,25227,14829,223683,0.0324589426764,16766,213,10338,121,46,0,0,0,0,4215,8,5617,0,15220,0,1,3.66072E-05,0,1,1,-211,2602,0.970587,0,1,2602,-1301,54872000,632543,-1,1,54872000
routing_GCM_0018,27517,25541,14883,227635,0.032389187739999,16966,213,10338,121,46,0,0,0,0,4269,8,5617,0,15480,0,1,3.63412E-05,0,1,1,-246,2602,0.941114,0,1,2602,-1301,54872000,621561,-1,1,54872000
routing_GCM_0019,27789,25905,14982,235513,0.032715862120019,17238,213,10338,121,46,0,0,0,0,4368,8,5617,0,15745,0,1,3.59855E-05,0,1,1,-246,2602,0.948388,0,1,2602,-1301,54872000,600770,-1,1,54872000
routing_GCM_0021,28077,26364,15068,243763,0.032931065380292,17531,208,10338,121,46,0,0,6,0,4459,31,5617,0,16084,0,1,3.56163E-05,0,1,1,-309,1202,0.852943,0,1,1202,-601,54872000,580437,-1,1,54872000
routing_GCM_0022,28333,26743,15149,250880,0.033110318244572,17787,208,10338,121,46,0,0,9,0,4540,31,5617,0,16379,0,1,3.52945E-05,0,1,1,-336,1202,0.831059,0,1,1202,-601,54872000,563971,-1,1,54872000
routing_GCM_0023,28441,26968,15176,254804,0.033220995285186,17895,208,10338,121,46,0,0,9,0,4567,31,5617,0,16577,0,1,3.51605E-05,0,1,1,-276,1202,0.840218,0,1,1202,-601,54872000,555286,-1,1,54872000
s100,364417,14733,14518,1777917,0.033114764066963,364417,0,0,0,39,0,1,12,0,14516,0,0,0,165,-0.005,0,-0.0037538,-0.00391593,0,1.98622,-5,90667,46.0904,0,1,90667,-1,34605,1587.26,1,1,34605
s250r10,273142,10962,10443,1318607,0.044038964031066,273139,0,3,0,171,0,1,13,0,10441,0,0,0,336,-0.002,0.000125,-0.00173153,-0.00191506,0,40,-5,90667,68.3452,0,1,90667,-1,43200,818.035,1,1,43200
satellites1-25,9013,5996,3530,59023,0.109217010460097,8509,0,504,10,54,0,0,10,110,3510,0,0,0,2302,-1,98,0.686675,0,1,98,-229941,24867.7,-16890.2,0,0,229941,-229941,18,-957.652,1,0,640360
satellites2-40,35378,20916,13560,283668,0.038335262015897,34324,0,1054,20,84,0,0,20,220,13520,0,0,0,7052,-1,98,0.349059,0,1,98,-237597,95580.8,-10881.9,0,0,237597,-237597,18,-435.44,1,0,662687
satellites2-60,35378,20916,13560,283668,0.038335262015897,34324,0,1054,20,84,0,0,20,220,13520,0,0,0,7052,-1,98,0.349059,0,1,98,-237597,95580.8,-10881.9,0,0,237597,-237597,18,-435.44,1,0,662687
satellites2-60-fs,35378,16516,13560,125048,0.02140122329124,34324,0,1054,20,84,0,0,20,0,13520,0,0,0,2872,-1,98,0.349059,0,1,98,-237597,95580.8,-13781.4,0,0,237597,-237597,18,-988.986,1,0,662687
satellites3-40,81681,44804,30653,698176,0.019077746825369,79961,0,1720,29,111,0,0,29,319,30595,0,0,0,13721,-1,98,0.21497,0,1,98,-237597,96317.7,-8452.61,0,0,237597,-237597,18,-289.941,1,0,662687
satellites3-40-fs,81681,35553,30653,291161,0.010026189376623,79961,0,1720,29,111,0,0,29,0,30595,0,0,0,4789,-1,98,0.21497,0,1,98,-237597,96317.7,-10652.5,0,0,237597,-237597,18,-696.586,1,0,662687
savsched1,328575,295989,36471,1770507,0.001820486908367,252731,0,75844,0,256793,0,0,0,102,0,0,0,0,39094,0,10,1.12593,0,0,100,-1,225,0.922913,1,1,225,-1,1,0.671921,1,1,1
sc2171,13757,7655,4435,48523,0.046076418218678,13504,253,0,0,2546,0,0,167,0,4394,0,0,0,548,-2000,50000,779.232,-100,1,25000,0,11789,2.19282,0,1,11789,-110,4,0.64353,1,1,110
scpj1,100000,1000,0,1000000,1,100000,0,0,0,0,1000,0,0,0,0,0,0,0,0,1,100,50.3726,50,1,100,1,1,1,1,1,1,1,1,1,1,1,1
scpj3,100000,1000,0,1000000,1,100000,0,0,0,0,1000,0,0,0,0,0,0,0,0,1,100,50.4867,51,1,100,1,1,1,1,1,1,1,1,1,1,1,1
scpj4_scip,99947,1000,0,999893,1.00042322430888,99947,0,0,0,0,1000,0,0,0,0,0,0,0,0,1,100,50.5028,50,1,100,1,1,1,1,1,1,1,1,1,1,1,1
scpk1,100000,2000,0,1000000,0.5,100000,0,0,0,0,2000,0,0,0,0,0,0,0,0,1,100,50.3726,50,1,100,1,1,1,1,1,1,1,1,1,1,1,1
scpk1_core,1408,2000,0,15705,0.557705965909091,1408,0,0,0,0,2000,0,0,0,0,0,0,0,0,1,5,1.48011,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1
scpk2_core,1444,2000,0,15885,0.550034626038781,1444,0,0,0,0,2000,0,0,0,0,0,0,0,0,1,5,1.52493,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1
scpk3,100000,2000,0,1000000,0.5,100000,0,0,0,0,2000,0,0,0,0,0,0,0,0,1,100,50.4867,51,1,100,1,1,1,1,1,1,1,1,1,1,1,1
